IndexKey,IndexName,Group,Date,SourceDate,Close,PE
NIFTY100,NIFTY 100,Broad Market,2021-06-30,2021-06-30,15959.4,28.83
NIFTY100,NIFTY 100,Broad Market,2021-09-30,2021-09-30,17845.1,27.04
NIFTY100,NIFTY 100,Broad Market,2021-12-31,2021-12-31,17618.8,24.08
NIFTY100,NIFTY 100,Broad Market,2022-03-31,2022-03-31,17660.35,22.86
NIFTY100,NIFTY 100,Broad Market,2022-06-30,2022-06-30,15929.4,19.54
NIFTY100,NIFTY 100,Broad Market,2022-09-30,2022-09-30,17438.6,21.34
NIFTY100,NIFTY 100,Broad Market,2022-12-31,2022-12-30,18258.75,22.66
NIFTY100,NIFTY 100,Broad Market,2023-03-31,2023-03-31,17186.15,21.2
NIFTY100,NIFTY 100,Broad Market,2023-06-30,2023-06-30,19099.55,23.27
NIFTY100,NIFTY 100,Broad Market,2023-09-30,2023-09-29,19577.05,22.7
NIFTY100,NIFTY 100,Broad Market,2023-12-31,2023-12-29,21918.8,23.75
NIFTY100,NIFTY 100,Broad Market,2024-03-31,2024-03-28,22920.7,23.18
NIFTY100,NIFTY 100,Broad Market,2024-06-30,2024-06-28,25007.25,23.6
NIFTY100,NIFTY 100,Broad Market,2024-09-30,2024-09-30,26890.15,24.88
NIFTY100,NIFTY 100,Broad Market,2024-12-31,2024-12-31,24495.55,22.31
NIFTY100,NIFTY 100,Broad Market,2025-03-31,2025-03-28,24057.35,21.39
NIFTY100,NIFTY 100,Broad Market,2025-06-30,2025-06-30,26139.5,22.82
NIFTY100,NIFTY 100,Broad Market,2025-09-30,2025-09-30,25295.15,21.57
NIFTY100,NIFTY 100,Broad Market,2025-12-31,2025-12-31,26689.3,22.29
NIFTY100,NIFTY 100,Broad Market,2026-03-31,2026-03-30,22875.5,19.13
NIFTY100,NIFTY 100,Broad Market,2026-06-30,2026-06-30,24915.6,20.2
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2019-06-30,2019-06-28,7220.98,44.83
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2019-09-30,2019-09-30,7244.35,36.13
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2019-12-31,2019-12-31,7478.56,65.43
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2020-03-31,2020-03-31,6172.34,49.9
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2020-06-30,2020-06-30,7214.14,75.72
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2020-09-30,2020-09-30,7850.53,149.88
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2020-12-31,2020-12-31,9167.84,88
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2021-03-31,2021-03-31,9417.69,69.07
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2021-06-30,2021-06-30,10854.23,38.31
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2021-09-30,2021-09-30,12303,23.36
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2021-12-31,2021-12-31,12810.02,22
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2022-03-31,2022-03-31,12979.75,22.1
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2022-06-30,2022-06-30,10547.94,20.83
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2022-09-30,2022-09-30,12517.1,28.63
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2022-12-31,2022-12-30,12505.71,23.48
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2023-03-31,2023-03-31,10192.33,16.95
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2023-06-30,2023-06-30,11877.49,22.28
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2023-09-30,2023-09-29,12488.08,24.37
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2023-12-31,2023-12-29,14795.04,23.78
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2024-03-31,2024-03-28,17378.17,18.05
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2024-06-30,2024-06-28,19815.15,19.22
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2024-09-30,2024-09-30,21077.37,25.61
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2024-12-31,2024-12-31,18445.1,39.16
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2025-03-31,2025-03-28,16668.15,27.75
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2025-06-30,2025-06-30,18698.55,39.94
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2025-09-30,2025-09-30,18032.95,36.11
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2025-12-31,2025-12-31,18094.6,28.01
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2026-03-31,2026-03-30,15765.85,15.85
NIFTY100ALPHA30,Nifty100 Alpha 30,Strategy / Thematic / Other,2026-06-30,2026-06-30,17925.1,21.3
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2018-03-31,2018-03-28,1924.39,26.37
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2018-06-30,2018-06-29,2061.77,27.41
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2018-09-30,2018-09-28,2083.51,26.63
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2018-12-31,2018-12-31,2070.69,26.42
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2019-03-31,2019-03-29,2224.69,28.87
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2019-06-30,2019-06-28,2220.03,30.1
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2019-09-30,2019-09-30,2165.08,26.95
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2019-12-31,2019-12-31,2281.22,31.36
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2020-03-31,2020-03-31,1671.16,22.43
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2020-06-30,2020-06-30,2022.49,28.9
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2020-09-30,2020-09-30,2238.56,37.76
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2020-12-31,2020-12-31,2769.74,43.78
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2021-03-31,2021-03-31,2928.24,34.89
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2021-06-30,2021-06-30,3196.07,33.18
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2021-09-30,2021-09-30,3612.57,32.54
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2021-12-31,2021-12-31,3617.94,28.86
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2022-03-31,2022-03-31,3503.26,26.13
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2022-06-30,2022-06-30,3103.84,21.93
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2022-09-30,2022-09-30,3404.23,23.76
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2022-12-31,2022-12-30,3468.12,27.04
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2023-03-31,2023-03-31,3230.78,25.89
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2023-06-30,2023-06-30,3648.05,28.99
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2023-09-30,2023-09-29,3755.09,28.26
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2023-12-31,2023-12-29,4230,25.61
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2024-03-31,2024-03-28,4397.92,25.37
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2024-06-30,2024-06-28,4782.15,24.34
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2024-09-30,2024-09-30,5221.14,26.18
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2024-12-31,2024-12-31,4724.75,22.91
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2025-03-31,2025-03-28,4615.95,21.73
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2025-06-30,2025-06-30,5052.3,23.85
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2025-09-30,2025-09-30,4921.85,22.64
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2025-12-31,2025-12-31,5227.6,23.38
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2026-03-31,2026-03-30,4477.1,20.55
NIFTY100ENHANCEDESG,Nifty100 Enhanced ESG,Strategy / Thematic / Other,2026-06-30,2026-06-30,4876.05,21.02
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2015-12-31,2015-12-31,10258.42,20.71
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2016-03-31,2016-03-31,9772.86,22.17
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2016-06-30,2016-06-30,10619.12,26.36
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2016-09-30,2016-09-30,11507.13,29.25
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2016-12-31,2016-12-30,10875.74,26.99
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2017-03-31,2017-03-31,12394.58,26.52
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2017-06-30,2017-06-30,12711.79,25.6
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2017-09-30,2017-09-29,13206.59,27.7
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2017-12-31,2017-12-29,14558.56,29.33
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2018-03-31,2018-03-28,13385.55,26.25
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2018-06-30,2018-06-29,13390.4,29.75
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2018-09-30,2018-09-28,13027.95,27.2
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2018-12-31,2018-12-31,13115.25,27.64
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2019-03-31,2019-03-29,13551.5,30.17
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2019-06-30,2019-06-28,13269.5,28.76
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2019-09-30,2019-09-30,12708.5,33.45
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2019-12-31,2019-12-31,13389.65,118.12
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2020-03-31,2020-03-31,9463,5007.89
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2020-06-30,2020-06-30,11804.35,23.96
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2020-09-30,2020-09-30,12509.5,31.19
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2020-12-31,2020-12-31,15530.55,36.88
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2021-03-31,2021-03-31,16880.6,35.37
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2021-06-30,2021-06-30,18814.55,27.13
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2021-09-30,2021-09-30,20791.5,21.88
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2021-12-31,2021-12-31,20535.15,19.25
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2022-03-31,2022-03-31,20248,20.7
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2022-06-30,2022-06-30,18217.3,16.61
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2022-09-30,2022-09-30,20369.05,20.48
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2022-12-31,2022-12-30,20728.1,23.49
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2023-03-31,2023-03-31,19244,22.65
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2023-06-30,2023-06-30,22170.95,24.98
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2023-09-30,2023-09-29,23177.65,22.75
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2023-12-31,2023-12-29,26879.7,24.45
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2024-03-31,2024-03-28,29233.45,23.97
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2024-06-30,2024-06-28,32576.3,25.06
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2024-09-30,2024-09-30,35394.05,25.69
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2024-12-31,2024-12-31,31336.95,22.73
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2025-03-31,2025-03-28,30282,22.31
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2025-06-30,2025-06-30,33287.25,23.7
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2025-09-30,2025-09-30,32812.7,22.62
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2025-12-31,2025-12-31,33955.65,22.85
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2026-03-31,2026-03-30,29787.2,19.83
NIFTY100EQUALWEIGHT,Nifty100 Equal Weight,Strategy / Thematic / Other,2026-06-30,2026-06-30,34120.65,20.67
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2018-03-31,2018-03-28,1882.53,26.76
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2018-06-30,2018-06-29,2019.21,27.64
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2018-09-30,2018-09-28,2051.48,27.2
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2018-12-31,2018-12-31,2035.64,27.34
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2019-03-31,2019-03-29,2187.42,29.91
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2019-06-30,2019-06-28,2183.77,30.52
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2019-09-30,2019-09-30,2131.97,27.57
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2019-12-31,2019-12-31,2259.34,31.35
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2020-03-31,2020-03-31,1655.88,22.38
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2020-06-30,2020-06-30,2009.81,28.93
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2020-09-30,2020-09-30,2223.72,37.56
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2020-12-31,2020-12-31,2746.63,43.68
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2021-03-31,2021-03-31,2905.71,34.28
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2021-06-30,2021-06-30,3176.95,33.05
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2021-09-30,2021-09-30,3587.28,32.23
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2021-12-31,2021-12-31,3590.33,28.52
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2022-03-31,2022-03-31,3476.75,25.88
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2022-06-30,2022-06-30,3077.7,21.81
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2022-09-30,2022-09-30,3375.6,23.64
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2022-12-31,2022-12-30,3438.3,26.58
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2023-03-31,2023-03-31,3202.9,25.34
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2023-06-30,2023-06-30,3614.85,28.17
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2023-09-30,2023-09-29,3726,27.51
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2023-12-31,2023-12-29,4200.15,25.62
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2024-03-31,2024-03-28,4366.65,25.38
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2024-06-30,2024-06-28,4747.1,24.35
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2024-09-30,2024-09-30,5182.25,26.19
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2024-12-31,2024-12-31,4689.55,22.87
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2025-03-31,2025-03-28,4581.5,21.69
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2025-06-30,2025-06-30,5014.2,23.58
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2025-09-30,2025-09-30,4884.1,22.35
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2025-12-31,2025-12-31,5181.35,23.3
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2026-03-31,2026-03-30,4444.8,20.53
NIFTY100ESG,Nifty100 ESG,Strategy / Thematic / Other,2026-06-30,2026-06-30,4844.25,21.04
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2020-09-30,2020-09-30,1951.33,36.86
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2020-12-31,2020-12-31,2409.95,41.76
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2021-03-31,2021-03-31,2509.85,35.9
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2021-06-30,2021-06-30,2682.2,32.39
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2021-09-30,2021-09-30,2995.1,30.01
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2021-12-31,2021-12-31,2962.05,25.37
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2022-03-31,2022-03-31,2945.7,23.14
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2022-06-30,2022-06-30,2636.45,19.68
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2022-09-30,2022-09-30,2831.85,21.13
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2022-12-31,2022-12-30,2992.85,24.44
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2023-03-31,2023-03-31,2810.35,23.64
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2023-06-30,2023-06-30,3077,26.87
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2023-09-30,2023-09-29,3200.65,27.58
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2023-12-31,2023-12-29,3541.15,27.38
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2024-03-31,2024-03-28,3697.85,27.14
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2024-06-30,2024-06-28,3997.35,26.75
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2024-09-30,2024-09-30,4319.2,28.4
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2024-12-31,2024-12-31,3939.2,25.12
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2025-03-31,2025-03-28,3912.15,24.17
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2025-06-30,2025-06-30,4270.15,27
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2025-09-30,2025-09-30,4118.05,24.84
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2025-12-31,2025-12-31,4353.25,23.51
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2026-03-31,2026-03-30,3707.2,19.86
NIFTY100ESGSECTORLEADERS,Nifty100 ESG Sector Leaders,Strategy / Thematic / Other,2026-06-30,2026-06-30,3997.45,21.29
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2016-09-30,2016-09-30,6791.57,24.55
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2016-12-31,2016-12-30,6143.55,21.72
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2017-03-31,2017-03-31,6778.77,22.99
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2017-06-30,2017-06-30,7297.01,23.07
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2017-09-30,2017-09-29,7594.23,23.95
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2017-12-31,2017-12-29,8155.55,25.45
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2018-03-31,2018-03-28,7936.65,23.37
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2018-06-30,2018-06-29,8433.75,24.19
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2018-09-30,2018-09-28,8591.65,25.49
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2018-12-31,2018-12-31,8604.7,25.1
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2019-03-31,2019-03-29,8789.3,25.32
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2019-06-30,2019-06-28,8742.55,25.49
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2019-09-30,2019-09-30,8825.65,23.76
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2019-12-31,2019-12-31,8910.85,22.87
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2020-03-31,2020-03-31,7081.55,18.49
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2020-06-30,2020-06-30,8340.95,21.1
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2020-09-30,2020-09-30,9234.75,24.13
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2020-12-31,2020-12-31,10880.55,29.43
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2021-03-31,2021-03-31,11268.6,25.36
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2021-06-30,2021-06-30,12302.3,23.65
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2021-09-30,2021-09-30,13603.9,24.28
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2021-12-31,2021-12-31,13230.15,25.68
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2022-03-31,2022-03-31,12713.3,24.97
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2022-06-30,2022-06-30,11985.55,22.4
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2022-09-30,2022-09-30,12859.05,23.42
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2022-12-31,2022-12-30,13236.25,25.9
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2023-03-31,2023-03-31,12996.85,26.21
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2023-06-30,2023-06-30,14531.2,26.55
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2023-09-30,2023-09-29,15035.05,24.91
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2023-12-31,2023-12-29,17272.3,26.74
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2024-03-31,2024-03-28,18143.9,32.83
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2024-06-30,2024-06-28,19077.45,34.88
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2024-09-30,2024-09-30,21433.4,36.01
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2024-12-31,2024-12-31,19187.85,32.12
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2025-03-31,2025-03-28,18798.85,30.33
NIFTY100LOWVOLATILITY30,Nifty100 Low Volatility 30,Strategy / Thematic / Other,2025-06-30,2025-06-30,20165.75,31.83
